symbol,datum,bar,box_high,box_low,range_atr,richting,patroon,signaal_tijd,entry_tijd,entry,sl,sl_afstand,qty,risico_eur,tp_overkant,r_overkant,r_2x,r_3x,exit_overkant,exit_2x,exit_3x,max_mee_R,max_tegen_R
META,2026-07-28,15min,601.0,594.09,0.26,LONG,bullish_engulfing,16:15,16:30,594.57,591.71,2.86,1.6819,4.81,601.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.64
META,2026-07-30,15min,536.69,524.48,0.52,SHORT,bearish_engulfing,17:15,17:30,533.22,538.0,4.78,1.8754,8.96,524.48,-0.8054230479538125,-0.8054230479538125,-0.8054230479538125,deadline,deadline,deadline,0.72,0.9
META,2026-08-03,15min,581.86,559.36,0.93,SHORT,bearish_engulfing,16:15,16:40,588.17,592.95,4.78,1.7002,8.13,559.36,-1.0,-1.0,-1.0,SL,SL,SL,0.42,1.0
META,2026-08-10,15min,604.47,595.3,0.41,LONG,bullish_engulfing,19:15,19:40,594.04,593.3,0.74,1.6834,1.25,604.47,-1.0,-1.0,-1.0,SL,SL,SL,0.16,1.7
META,2026-08-12,15min,604.5,594.47,0.45,LONG,hamer,17:00,17:15,585.75,584.09,1.664,1.7072,2.84,604.5,-1.0,-1.0,-1.0,SL,SL,SL,0.08,1.34
META,2026-08-13,15min,589.69,579.39,0.47,SHORT,bearish_engulfing,16:15,16:30,588.01,590.5,2.49,1.7007,4.23,579.39,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.16
META,2026-08-14,15min,601.86,595.01,0.31,LONG,bullish_engulfing,19:45,20:00,591.39,590.67,0.72,1.6909,1.22,601.86,-1.0,-1.0,-1.0,SL,SL,SL,1.02,1.16
META,2026-08-17,15min,590.24,578.11,0.56,LONG,bullish_engulfing,17:15,17:30,574.3,573.54,0.755,1.7413,1.31,590.24,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.58
META,2026-08-18,15min,560.66,547.1,0.61,LONG,bullish_engulfing,16:45,19:20,549.41,546.91,2.5,1.8201,4.55,560.66,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.19
META,2026-08-21,15min,550.99,543.23,0.4,SHORT,bearish_engulfing,19:15,19:30,552.1,553.46,1.36,1.8113,2.46,543.23,1.5294117647058971,2.0,1.5294117647058971,deadline,TP,deadline,2.32,0.0
META,2026-08-27,15min,577.4,567.62,0.54,SHORT,bearish_engulfing,16:15,,580.64,584.77,4.13,1.7222,7.11,567.62,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
META,2026-08-28,15min,584.17,571.0,0.71,SHORT,inverted_hamer,17:15,17:30,584.75,587.65,2.904,1.7101,4.97,571.0,2.426156341583506,2.0,3.0,deadline,TP,TP,3.94,0.0
META,2026-08-31,15min,578.67,571.02,0.41,LONG,hamer,17:45,18:00,571.09,570.6,0.486,1.7511,0.85,578.67,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.61
META,2026-09-01,15min,566.36,556.1,0.57,SHORT,bearish_engulfing,18:00,18:20,579.2,583.44,4.238,1.7265,7.32,556.1,-1.0,-1.0,-1.0,SL,SL,SL,0.14,1.23
META,2026-09-02,15min,589.37,577.0,0.68,SHORT,bearish_engulfing,18:15,18:30,592.32,594.19,1.869,1.6883,3.16,577.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.88
META,2026-09-08,15min,623.22,615.17,0.43,SHORT,bearish_engulfing,21:00,21:15,613.82,624.8,10.98,1.6291,17.89,615.17,,-0.17622950819671787,-0.17622950819671787,TP overkant al voorbij entry,deadline,deadline,0.0,0.0
TSLA,2026-03-30,15min,367.29,362.04,0.41,LONG,bullish_engulfing,16:45,17:05,363.72,360.93,2.79,2.7494,7.67,367.29,-1.0,-1.0,-1.0,SL,SL,SL,0.33,1.18
TSLA,2026-03-31,15min,365.2,361.0,0.32,SHORT,bearish_engulfing,19:15,19:30,370.14,372.7,2.56,2.7017,6.92,361.0,-1.0,-1.0,-1.0,SL,SL,SL,0.83,1.25
TSLA,2026-04-01,15min,379.14,374.5,0.35,LONG,bullish_engulfing,16:00,,376.13,374.25,1.88,2.6587,5.0,379.14,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-04-08,15min,364.5,353.36,0.73,LONG,bullish_engulfing,21:00,21:15,342.16,339.67,2.49,2.9226,7.28,364.5,0.23353413654616326,0.23353413654616326,0.23353413654616326,deadline,deadline,deadline,0.3,0.41
TSLA,2026-04-14,15min,361.3,354.77,0.44,SHORT,bearish_engulfing,19:45,20:00,364.79,365.56,0.77,2.7413,2.11,354.77,-1.0,2.0,-1.0,SL,TP,SL,2.92,1.22
TSLA,2026-04-20,15min,406.8,395.37,0.68,LONG,hamer,17:15,17:35,391.06,388.33,2.736,2.5571,7.0,406.8,0.6971711803258385,0.6971711803258385,0.6971711803258385,deadline,deadline,deadline,0.9,0.28
TSLA,2026-04-27,15min,372.32,367.07,0.34,LONG,hamer,17:30,,365.97,364.02,1.952,2.7325,5.33,372.32,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-04-29,15min,376.4,371.62,0.34,LONG,bullish_engulfing,17:15,17:35,373.29,371.52,1.77,2.6789,4.74,376.4,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.66
TSLA,2026-05-04,15min,394.32,387.4,0.45,SHORT,bearish_engulfing,16:00,16:15,391.66,394.64,2.98,2.5532,7.61,387.4,1.4295302013423163,2.0,-0.343959731543621,TP,TP,deadline,1.96,0.27
TSLA,2026-05-06,15min,390.0,384.02,0.44,SHORT,bearish_engulfing,21:30,21:45,399.91,400.77,0.861,2.5006,2.15,384.02,1.0025548716758486,1.0025548716758486,1.0025548716758486,deadline,deadline,deadline,1.16,0.62
TSLA,2026-05-08,15min,422.85,416.39,0.47,SHORT,inverted_hamer,17:15,17:30,428.72,430.7,1.983,2.3325,4.63,416.39,-1.0,-1.0,-1.0,SL,SL,SL,0.36,1.25
TSLA,2026-05-13,15min,439.8,434.52,0.31,LONG,bullish_engulfing,16:00,,435.12,433.52,1.6,2.2982,3.68,439.8,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-05-14,15min,447.0,442.72,0.25,LONG,bullish_engulfing,16:00,16:15,443.5,441.55,1.955,2.2548,4.41,447.0,-1.0,-1.0,-1.0,SL,SL,SL,0.93,1.2
TSLA,2026-05-15,15min,434.66,426.07,0.51,LONG,bullish_engulfing,16:00,16:15,429.05,425.65,3.4,2.3307,7.92,434.66,-1.0,-1.0,-1.0,SL,SL,SL,0.1,1.11
TSLA,2026-05-18,15min,421.13,411.8,0.54,LONG,hamer,20:30,20:45,406.61,405.7,0.912,2.4594,2.24,421.13,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.4
TSLA,2026-05-20,15min,413.9,406.88,0.38,SHORT,inverted_hamer,18:15,18:40,412.9,414.25,1.352,2.4219,3.27,406.88,-1.0,-1.0,-1.0,SL,SL,SL,0.36,1.08
TSLA,2026-05-26,15min,433.67,427.64,0.33,LONG,bullish_engulfing,18:15,,429.47,427.52,1.95,2.3285,4.54,433.67,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-05-27,15min,445.5,438.76,0.38,LONG,bullish_engulfing,16:30,17:20,440.18,436.6,3.58,2.2718,8.13,445.5,0.03910723763233219,0.03910723763233219,0.03910723763233219,deadline,deadline,deadline,0.79,0.55
TSLA,2026-06-05,15min,424.68,413.4,0.8,LONG,bullish_engulfing,19:45,20:00,396.16,395.05,1.11,2.5242,2.8,424.68,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.36
TSLA,2026-06-08,15min,400.07,394.72,0.35,SHORT,bearish_engulfing,20:45,21:00,411.83,412.56,0.73,2.4282,1.77,394.72,3.054794520547816,2.0,3.0,deadline,TP,TP,5.78,0.0
TSLA,2026-06-16,15min,408.95,400.54,0.47,SHORT,inverted_hamer,17:15,17:35,407.03,411.8,4.765,2.4568,11.71,400.54,0.423920000839439,0.423920000839439,0.423920000839439,deadline,deadline,deadline,0.83,0.1
TSLA,2026-06-18,15min,399.0,388.13,0.6,LONG,bullish_engulfing,17:45,,389.97,387.4,2.57,2.5643,6.59,399.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-06-22,15min,403.15,394.4,0.48,SHORT,bearish_engulfing,17:45,18:20,409.0,410.29,1.285,2.445,3.14,394.4,2.8155642023345715,2.0,3.0,deadline,TP,TP,4.65,0.46
TSLA,2026-06-23,15min,392.87,387.98,0.27,LONG,bullish_engulfing,18:30,18:45,385.19,382.38,2.81,2.5961,7.3,392.87,-1.0,-1.0,-1.0,SL,SL,SL,0.23,1.42
TSLA,2026-06-25,15min,379.12,372.53,0.35,LONG,bullish_engulfing,17:15,17:30,375.0,372.35,2.65,2.6667,7.07,379.12,-1.0,-1.0,-1.0,SL,SL,SL,0.88,1.12
TSLA,2026-06-26,15min,373.98,368.6,0.28,SHORT,bearish_engulfing,19:45,,385.47,386.22,0.75,2.5942,1.95,368.6,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-06-30,15min,412.33,406.0,0.34,SHORT,inverted_hamer,18:00,18:15,416.11,417.57,1.462,2.4032,3.51,406.0,-1.0,-1.0,-1.0,SL,SL,SL,0.08,1.24
TSLA,2026-07-02,15min,432.35,413.75,1.07,LONG,hamer,17:30,18:00,396.93,394.25,2.683,2.5193,6.76,432.35,-1.0,-1.0,-1.0,SL,SL,SL,0.29,1.05
TSLA,2026-07-07,15min,419.56,413.5,0.31,LONG,bullish_engulfing,18:30,19:10,407.98,406.8,1.18,2.4511,2.89,419.56,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.85
TSLA,2026-07-13,15min,405.6,394.81,0.53,LONG,bullish_engulfing,21:30,,392.4,391.93,0.47,2.5484,1.2,405.6,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-07-20,15min,386.61,380.55,0.32,LONG,bullish_engulfing,17:45,18:00,374.0,371.64,2.36,2.6738,6.31,386.61,-1.0,-1.0,-1.0,SL,SL,SL,1.27,1.05
TSLA,2026-07-21,15min,376.94,369.98,0.4,SHORT,bearish_engulfing,18:30,18:45,380.74,381.71,0.97,2.6265,2.55,369.98,1.4020618556701598,2.0,3.0,deadline,TP,TP,4.16,0.77
TSLA,2026-07-23,15min,342.11,332.8,0.56,LONG,hamer,19:00,19:15,322.08,320.81,1.277,3.1048,3.96,342.11,-1.0,-1.0,-1.0,SL,SL,SL,0.72,1.16
TSLA,2026-07-24,15min,322.96,316.8,0.35,LONG,bullish_engulfing,17:45,18:00,310.93,309.88,1.045,3.2162,3.36,322.96,-1.0,-1.0,-1.0,SL,SL,SL,1.01,1.1
TSLA,2026-07-29,15min,309.06,304.57,0.28,LONG,bullish_engulfing,20:30,20:45,304.38,301.69,2.69,3.2854,8.84,309.06,-1.0,-1.0,-1.0,SL,SL,SL,1.34,1.14
TSLA,2026-08-03,15min,318.41,310.43,0.5,SHORT,bearish_engulfing,18:15,19:45,322.95,323.98,1.028,3.0965,3.18,310.43,-1.0,-1.0,-1.0,SL,SL,SL,1.88,1.65
TSLA,2026-08-06,15min,319.45,315.52,0.25,SHORT,bearish_engulfing,17:15,17:30,321.7,323.0,1.3,3.1085,4.04,315.52,1.7538461538461174,2.0,3.0,deadline,TP,TP,3.42,0.0
TSLA,2026-08-07,15min,326.55,321.25,0.35,SHORT,bearish_engulfing,16:00,16:20,325.91,326.9,0.99,3.0683,3.04,321.25,-1.0,-1.0,-1.0,SL,SL,SL,0.0,2.57
TSLA,2026-08-12,15min,335.5,329.06,0.45,LONG,hamer,17:45,,324.57,323.64,0.931,3.081,2.87,335.5,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-08-14,15min,347.8,342.01,0.53,SHORT,bearish_engulfing,16:00,16:15,347.06,351.26,4.2,2.8813,12.1,342.01,1.2023809523809583,2.0,1.1811904761904823,TP,TP,deadline,1.3,0.01
TSLA,2026-08-19,15min,341.29,337.53,0.35,SHORT,bearish_engulfing,17:00,17:15,346.45,348.56,2.11,2.8864,6.09,337.53,-1.0,-1.0,-1.0,SL,SL,SL,0.28,1.28
TSLA,2026-08-20,15min,347.5,342.25,0.47,LONG,bullish_engulfing,20:15,21:15,342.7,341.6,1.1,2.918,3.21,347.5,0.6909719065369553,0.6909719065369553,0.6909719065369553,deadline,deadline,deadline,1.44,0.17
TSLA,2026-08-25,15min,352.24,349.2,0.25,SHORT,bearish_engulfing,19:00,,354.51,356.5,1.99,2.8208,5.61,349.2,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
TSLA,2026-08-27,15min,350.75,345.45,0.44,SHORT,inverted_hamer,16:45,17:00,353.74,354.93,1.193,2.8269,3.37,345.45,-1.0,2.0,-1.0,SL,TP,SL,2.59,1.27
TSLA,2026-08-28,15min,358.8,354.93,0.33,LONG,bullish_engulfing,16:45,17:05,353.46,352.01,1.45,2.8292,4.1,358.8,-1.0,-1.0,-1.0,SL,SL,SL,0.52,1.25
TSLA,2026-08-31,15min,355.94,347.15,0.71,SHORT,inverted_hamer,18:00,18:15,366.57,367.15,0.582,2.728,1.59,347.15,-1.0,2.0,3.0,SL,TP,TP,4.14,1.43
TSLA,2026-09-03,15min,375.18,365.82,0.7,SHORT,bearish_engulfing,18:15,18:45,382.57,383.33,0.76,2.6139,1.99,365.82,6.480326358731824,2.0,3.0,deadline,TP,TP,6.67,0.92
TSLA,2026-09-04,15min,364.69,356.66,0.57,LONG,bullish_engulfing,16:45,17:00,354.3,352.45,1.845,2.8225,5.21,364.69,-1.0,-1.0,-1.0,SL,SL,SL,0.45,1.26
TSLA,2026-09-08,15min,362.42,355.75,0.43,SHORT,bearish_engulfing,19:15,21:25,368.17,368.67,0.5,2.7161,1.36,355.75,-1.0,-1.0,-1.0,SL,SL,SL,1.62,1.26
TSLA,2026-09-10,15min,365.39,357.68,0.5,SHORT,bearish_engulfing,19:45,20:10,366.0,367.5,1.5,2.7322,4.1,357.68,0.36000000000001364,0.36000000000001364,0.36000000000001364,deadline,deadline,deadline,0.43,0.42
AMD,2026-03-26,15min,213.01,209.8,0.38,LONG,bullish_engulfing,19:00,19:15,205.75,205.02,0.73,4.8603,3.55,213.01,-1.0,-1.0,-1.0,SL,SL,SL,0.04,1.03
AMD,2026-03-31,15min,199.86,196.88,0.32,SHORT,bearish_engulfing,16:30,16:45,200.13,201.6,1.47,4.9968,7.35,196.88,2.2108843537414984,2.0,-1.0,TP,TP,SL,2.38,0.37
AMD,2026-04-01,15min,210.6,205.84,0.51,SHORT,bearish_engulfing,17:15,17:30,211.74,212.67,0.93,4.7228,4.39,205.84,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.05
AMD,2026-04-09,15min,235.44,230.91,0.41,SHORT,bearish_engulfing,18:00,18:15,235.06,236.87,1.81,4.2542,7.7,230.91,-1.0,-1.0,-1.0,SL,SL,SL,0.91,1.06
AMD,2026-04-16,15min,270.12,263.46,0.65,SHORT,bearish_engulfing,18:15,18:30,277.76,279.34,1.58,3.6002,5.69,263.46,0.43677215189872126,2.0,3.0,deadline,TP,TP,3.71,0.59
AMD,2026-04-21,15min,280.45,277.08,0.32,SHORT,inverted_hamer,19:15,19:35,282.77,284.28,1.507,3.5364,5.33,277.08,-1.0,-1.0,-1.0,SL,SL,SL,0.5,1.45
AMD,2026-04-22,15min,292.79,288.12,0.43,LONG,bullish_engulfing,16:00,,289.38,287.28,2.096,3.4557,7.24,292.79,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-04-24,15min,347.47,334.54,1.18,SHORT,bearish_engulfing,18:30,18:45,350.1,352.58,2.48,2.8563,7.08,334.54,1.5242550102826928,2.0,1.5242550102826928,deadline,TP,deadline,2.24,0.11
AMD,2026-04-28,15min,325.58,310.0,1.06,SHORT,inverted_hamer,21:15,21:30,325.48,326.77,1.291,3.0724,3.97,310.0,1.9359584930499603,2.0,1.9359584930499603,deadline,TP,deadline,2.22,0.0
AMD,2026-05-04,15min,361.85,348.68,0.73,LONG,bullish_engulfing,21:30,21:50,343.35,342.25,1.1,2.9125,3.2,361.85,0.0,0.0,0.0,deadline direct,deadline direct,deadline direct,0.0,0.0
AMD,2026-05-05,15min,354.72,346.28,0.45,LONG,bullish_engulfing,16:15,,349.39,344.88,4.51,2.8621,12.91,354.72,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-05-07,15min,420.24,410.5,0.41,LONG,bullish_engulfing,18:45,19:00,406.66,404.67,1.99,2.4591,4.89,420.24,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.41
AMD,2026-05-08,15min,431.9,418.29,0.55,SHORT,inverted_hamer,16:30,16:55,435.89,441.26,5.367,2.2942,12.31,418.29,-1.0,-1.0,-1.0,SL,SL,SL,0.33,1.29
AMD,2026-05-13,15min,459.5,442.6,0.6,LONG,bullish_engulfing,16:15,16:30,439.65,434.0,5.655,2.2745,12.86,459.5,0.8108012520115365,2.0,0.8108012520115365,deadline,TP,deadline,2.15,0.25
AMD,2026-05-14,15min,447.58,435.68,0.4,SHORT,bearish_engulfing,17:45,18:00,449.14,451.35,2.21,2.2265,4.92,435.68,-1.0,-1.0,-1.0,SL,SL,SL,0.16,1.05
AMD,2026-05-15,15min,437.34,426.25,0.41,LONG,bullish_engulfing,16:00,16:25,434.2,426.19,8.01,2.3031,18.45,437.34,-0.9612978938563526,-0.9612978938563526,-0.9612978938563526,deadline,deadline,deadline,0.27,0.96
AMD,2026-05-20,15min,434.75,426.05,0.3,SHORT,bearish_engulfing,18:00,19:10,446.37,448.75,2.38,2.2403,5.33,426.05,-1.0,-1.0,-1.0,SL,SL,SL,1.21,1.15
AMD,2026-05-22,15min,481.41,467.0,0.47,LONG,bullish_engulfing,16:15,16:50,466.29,461.71,4.58,2.1446,9.82,481.41,0.045873362445404485,0.045873362445404485,0.045873362445404485,deadline,deadline,deadline,1.87,0.06
AMD,2026-05-26,15min,489.55,480.23,0.3,SHORT,bearish_engulfing,16:30,16:45,492.88,496.89,4.015,2.0289,8.15,480.23,-1.0,-1.0,-1.0,SL,SL,SL,1.84,1.11
AMD,2026-05-27,15min,510.21,493.81,0.5,LONG,hamer,17:30,17:45,489.33,487.8,1.539,2.0436,3.14,510.21,4.012997401416641,2.0,3.0,deadline,TP,TP,6.2,0.76
AMD,2026-05-28,15min,507.9,497.6,0.36,LONG,bullish_engulfing,16:00,,500.12,493.52,6.6,1.9995,13.2,507.9,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-06-02,15min,513.68,501.22,0.44,SHORT,bearish_engulfing,20:30,20:45,514.64,517.48,2.84,1.9431,5.52,501.22,-1.0,-1.0,-1.0,SL,SL,SL,0.07,1.25
AMD,2026-06-05,15min,505.62,494.46,0.38,LONG,bullish_engulfing,19:45,20:00,477.69,473.0,4.69,2.0934,9.82,505.62,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.02
AMD,2026-06-08,15min,490.0,479.0,0.35,SHORT,bearish_engulfing,17:45,18:00,489.6,492.39,2.79,2.0425,5.7,479.0,-1.0,-1.0,-1.0,SL,SL,SL,0.8,1.29
AMD,2026-06-09,15min,505.0,488.12,0.53,LONG,bullish_engulfing,20:45,21:00,468.08,464.04,4.04,2.1364,8.63,505.0,-1.0,-1.0,-1.0,SL,SL,SL,0.8,1.85
AMD,2026-06-12,15min,510.27,494.0,0.47,SHORT,bearish_engulfing,18:30,18:45,510.88,513.91,3.03,1.9574,5.93,494.0,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.1
AMD,2026-06-16,15min,548.95,539.37,0.27,LONG,bullish_engulfing,21:15,21:30,517.27,512.33,4.94,1.9332,9.55,548.95,-1.0,-1.0,-1.0,SL,SL,SL,0.03,1.02
AMD,2026-06-23,15min,518.94,506.81,0.33,SHORT,bearish_engulfing,16:15,16:30,523.09,525.62,2.525,1.9117,4.83,506.81,-1.0,-1.0,-1.0,SL,SL,SL,0.43,1.39
AMD,2026-07-01,15min,564.0,549.0,0.42,LONG,hamer,21:00,21:35,545.62,543.15,2.478,1.8328,4.54,564.0,-1.0,-1.0,-1.0,SL,SL,SL,0.27,1.7
AMD,2026-07-07,15min,522.39,509.61,0.33,SHORT,bearish_engulfing,20:00,20:15,522.05,522.85,0.795,1.9155,1.52,509.61,-1.0,-1.0,-1.0,SL,SL,SL,0.5,1.43
AMD,2026-07-08,15min,518.8,503.2,0.4,SHORT,bearish_engulfing,16:00,16:15,514.53,521.19,6.66,1.9435,12.94,503.2,1.701201201201178,2.0,-0.4796996996996918,TP,TP,deadline,2.46,0.51
AMD,2026-07-09,15min,550.3,535.2,0.4,SHORT,bearish_engulfing,16:45,17:00,553.8,559.5,5.7,1.8057,10.29,535.2,1.8385964912280388,2.0,1.8385964912280388,deadline,TP,deadline,2.2,0.96
AMD,2026-07-10,15min,555.97,540.05,0.41,SHORT,bearish_engulfing,19:45,,558.32,560.25,1.93,1.7911,3.46,540.05,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-07-15,15min,558.89,548.28,0.28,LONG,bullish_engulfing,18:45,,515.53,511.95,3.58,1.9398,6.94,558.89,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-07-16,15min,518.74,507.35,0.28,LONG,bullish_engulfing,21:00,21:15,496.14,493.34,2.8,2.0156,5.64,518.74,0.6767857142857253,0.6767857142857253,0.6767857142857253,deadline,deadline,deadline,1.06,0.96
AMD,2026-07-22,15min,549.11,526.21,0.58,SHORT,bearish_engulfing,21:30,21:45,555.67,561.47,5.8,1.7996,10.44,526.21,0.573275862068947,0.573275862068947,0.573275862068947,deadline,deadline,deadline,0.65,0.0
AMD,2026-07-27,15min,528.0,506.29,0.6,LONG,bullish_engulfing,17:45,18:20,481.6,477.7,3.898,2.0764,8.09,528.0,3.1430440470998784,2.0,3.0,deadline,TP,TP,3.77,0.74
AMD,2026-07-28,15min,472.75,452.54,0.55,LONG,bullish_engulfing,16:30,16:45,448.96,445.88,3.085,2.2273,6.87,472.75,2.9546191247974294,2.0,3.0,deadline,TP,TP,5.74,0.0
AMD,2026-07-29,15min,457.22,446.05,0.29,LONG,bullish_engulfing,18:15,18:30,429.49,424.03,5.458,2.3283,12.71,457.22,0.7621280961453871,2.0,3.0,deadline,TP,TP,4.35,0.49
AMD,2026-07-31,15min,515.62,499.39,0.39,LONG,bullish_engulfing,18:00,18:15,488.2,486.56,1.64,2.0483,3.36,515.62,-1.0,2.0,-1.0,SL,TP,SL,2.99,1.34
AMD,2026-08-06,15min,483.75,469.5,0.34,SHORT,bearish_engulfing,18:00,18:35,489.65,491.28,1.63,2.0423,3.33,469.5,-1.0,-1.0,-1.0,SL,SL,SL,0.07,1.04
AMD,2026-08-07,15min,498.99,480.69,0.46,LONG,bullish_engulfing,17:45,18:00,483.37,479.77,3.603,2.0688,7.45,498.99,-1.0,-1.0,-1.0,SL,SL,SL,0.55,1.43
AMD,2026-08-13,15min,495.58,481.0,0.41,SHORT,bearish_engulfing,17:30,18:00,493.4,496.31,2.915,2.0268,5.91,481.0,3.396226415094308,2.0,3.0,deadline,TP,TP,3.5,0.78
AMD,2026-08-14,15min,496.81,483.2,0.4,SHORT,bearish_engulfing,16:45,17:00,503.63,506.84,3.21,1.9856,6.37,483.2,-1.0,2.0,-1.0,SL,TP,SL,2.27,1.01
AMD,2026-08-19,15min,487.0,474.5,0.42,LONG,hamer,17:15,17:30,466.56,462.85,3.714,2.1433,7.96,487.0,0.12116675507351848,0.12116675507351848,0.12116675507351848,deadline,deadline,deadline,0.78,0.85
AMD,2026-08-21,15min,477.36,468.11,0.37,LONG,bullish_engulfing,17:00,17:15,467.07,464.29,2.78,2.141,5.95,477.36,1.7554228569373087,2.0,1.7554228569373087,deadline,TP,deadline,2.13,0.0
AMD,2026-08-27,15min,483.0,472.22,0.54,LONG,hamer,21:15,,471.3,470.13,1.172,2.1218,2.49,483.0,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
AMD,2026-08-28,15min,476.6,469.66,0.36,SHORT,bearish_engulfing,17:00,17:15,475.87,478.75,2.88,2.1014,6.05,469.66,2.156215277777783,2.0,3.0,TP,TP,TP,2.26,0.0
AMD,2026-09-01,15min,460.72,453.16,0.4,LONG,bullish_engulfing,16:30,16:45,456.5,452.52,3.978,2.1906,8.71,460.72,1.060966411906664,0.3871932823813292,0.3871932823813292,TP,deadline,deadline,1.26,0.13
AMD,2026-09-04,15min,468.47,458.0,0.59,SHORT,bearish_engulfing,16:15,16:35,469.77,473.91,4.14,2.1287,8.81,458.0,-1.0,-1.0,-1.0,SL,SL,SL,0.62,1.09
AMD,2026-09-09,15min,517.75,506.36,0.61,SHORT,bearish_engulfing,19:15,19:45,522.79,524.48,1.69,1.9128,3.23,506.36,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.24
NFLX,2026-03-27,15min,93.98,93.23,0.31,LONG,hamer,20:00,20:50,93.09,92.74,0.355,10.7417,3.82,93.98,0.9424699464620836,0.9424699464620836,0.9424699464620836,deadline,deadline,deadline,1.45,0.0
NFLX,2026-03-31,15min,95.04,93.03,0.81,SHORT,inverted_hamer,18:00,18:15,94.97,95.14,0.17,10.5296,1.79,93.03,-1.0,-1.0,-1.0,SL,SL,SL,1.47,3.55
NFLX,2026-04-01,15min,97.2,94.7,1.0,LONG,bullish_engulfing,16:00,16:15,94.91,94.69,0.21,10.5369,2.21,97.2,4.07095238095223,2.0,3.0,deadline,TP,TP,5.21,0.14
NFLX,2026-04-02,15min,96.58,95.17,0.54,SHORT,bearish_engulfing,20:30,20:45,97.64,97.77,0.13,10.2417,1.33,95.17,-1.0,-1.0,-1.0,SL,SL,SL,0.92,1.46
NFLX,2026-04-06,15min,102.69,99.5,1.16,LONG,bullish_engulfing,20:15,20:30,99.0,98.81,0.195,10.101,1.97,102.69,-1.0,-1.0,-1.0,SL,SL,SL,0.0,1.21
NFLX,2026-04-09,15min,100.35,99.34,0.34,SHORT,inverted_hamer,19:30,19:45,101.99,102.16,0.17,9.8049,1.67,99.34,-1.0,2.0,-1.0,SL,TP,SL,2.23,1.5
NFLX,2026-04-20,15min,97.6,96.3,0.37,LONG,hamer,18:15,18:30,93.86,93.67,0.185,10.6547,1.97,97.6,-1.0,-1.0,-1.0,SL,SL,SL,0.19,1.7
NFLX,2026-04-22,15min,93.67,92.77,0.25,SHORT,bearish_engulfing,16:00,16:15,93.64,93.79,0.155,10.6798,1.66,92.77,-1.0,-1.0,-1.0,SL,SL,SL,0.35,1.0
NFLX,2026-04-23,15min,94.64,93.4,0.36,LONG,bullish_engulfing,19:45,,92.47,92.08,0.39,10.8143,4.22,94.64,,,,niet gevuld,niet gevuld,niet gevuld,0.0,0.0
NFLX,2026-04-27,15min,92.31,91.3,0.32,SHORT,bearish_engulfing,17:00,17:15,92.58,92.84,0.26,10.8015,2.81,91.3,4.576923076922978,2.0,3.0,deadline,TP,TP,4.75,0.77
NFLX,2026-04-29,15min,92.05,90.86,0.38,SHORT,bearish_engulfing,17:30,18:10,92.36,92.58,0.225,10.8278,2.44,90.86,0.5111111111111645,0.5111111111111645,0.5111111111111645,deadline,deadline,deadline,1.76,0.69
NFLX,2026-05-01,15min,94.7,93.89,0.26,LONG,bullish_engulfing,16:15,16:30,93.89,93.64,0.245,10.6508,2.61,94.7,-1.0,2.0,-1.0,SL,TP,SL,2.04,1.31
NFLX,2026-05-05,15min,91.28,89.74,0.5,LONG,bullish_engulfing,19:30,19:45,88.1,87.82,0.28,11.3508,3.18,91.28,-1.0,-1.0,-1.0,SL,SL,SL,0.64,1.05
